0,4,8,0,0,200,1
1,5,12,0,0,700,1
2,3,19,0,0,300,1
3,6,8,0,0,900,1
4,4,11,0,0,200,1
5,10,11,0,0,300,1
6,15,18,0,0,400,1
7,5,15,0,0,700,1
8,7,18,0,0,300,1
9,3,11,0,0,700,1
10,6,16,0,0,300,1
11,2,13,0,0,800,1
12,8,15,0,0,900,1
13,11,12,0,0,300,1
14,12,15,0,0,900,1
15,1,5,0,0,800,1
16,1,15,0,0,200,1
17,0,6,0,0,900,1
18,5,9,0,0,900,1
19,2,7,0,0,700,1
20,4,7,0,0,800,1
21,4,9,0,0,900,1
22,2,5,0,0,300,1
23,1,2,0,0,700,1
24,3,15,0,0,300,1
25,2,6,0,0,800,1
26,14,15,0,0,300,1
27,4,14,0,0,300,1
28,4,12,0,0,300,1
29,2,12,0,0,800,1
30,2,17,0,0,300,1
31,1,13,0,0,1000,1
32,5,11,0,0,400,1
33,2,19,0,0,800,1
34,7,17,0,0,300,1
35,8,10,0,0,400,1
36,1,10,0,0,800,1
37,7,9,0,0,800,1
38,6,13,0,0,100,1
39,15,16,0,0,700,1
40,1,12,0,0,900,1
41,2,9,0,0,900,1
42,4,18,0,0,400,1
43,2,18,0,0,400,1
44,1,7,0,0,600,1
45,7,8,0,0,800,1
46,0,14,0,0,400,1
47,3,18,0,0,1000,1
48,8,18,0,0,900,1
49,11,18,0,0,300,1
50,6,10,0,0,900,1
51,6,7,0,0,400,1
52,0,12,0,0,100,1
53,15,17,0,0,800,1
54,3,12,0,0,700,1
55,15,19,0,0,400,1
56,4,15,0,0,800,1
57,4,5,0,0,900,1
58,2,10,0,0,200,1
59,10,19,0,0,300,1
60,14,17,0,0,1000,1
61,12,17,0,0,900,1
62,12,14,0,0,800,1
63,2,3,0,0,400,1
64,4,19,0,0,200,1
65,7,11,0,0,200,1
66,18,19,0,0,800,1
67,0,17,0,0,800,1
68,1,17,0,0,300,1
69,2,4,0,0,100,1
