0,6,15,0,0,100,1
1,15,46,0,0,700,1
2,2,46,0,0,900,1
3,2,28,0,0,900,1
4,13,28,0,0,700,1
5,13,35,0,0,700,1
6,35,41,0,0,300,1
7,41,49,0,0,200,1
8,45,49,0,0,800,1
9,7,45,0,0,1000,1
10,1,7,0,0,300,1
11,1,33,0,0,500,1
12,33,44,0,0,300,1
13,9,44,0,0,800,1
14,4,9,0,0,900,1
15,4,10,0,0,300,1
16,10,42,0,0,700,1
17,17,42,0,0,400,1
18,17,34,0,0,800,1
19,34,38,0,0,900,1
20,38,40,0,0,700,1
21,40,48,0,0,700,1
22,5,48,0,0,200,1
23,5,32,0,0,700,1
24,21,32,0,0,500,1
25,8,21,0,0,700,1
26,8,31,0,0,300,1
27,18,31,0,0,700,1
28,18,30,0,0,800,1
29,3,30,0,0,600,1
30,3,27,0,0,900,1
31,27,37,0,0,700,1
32,36,37,0,0,300,1
33,29,36,0,0,900,1
34,16,29,0,0,300,1
35,0,16,0,0,200,1
36,0,23,0,0,300,1
37,11,23,0,0,800,1
38,11,25,0,0,200,1
39,24,25,0,0,700,1
40,14,24,0,0,400,1
41,14,19,0,0,300,1
42,19,43,0,0,900,1
43,39,43,0,0,200,1
44,26,39,0,0,400,1
45,20,26,0,0,900,1
46,20,22,0,0,300,1
47,22,47,0,0,200,1
48,12,47,0,0,400,1
49,6,12,0,0,700,1
