0,3,48,0,0,200,1
1,29,48,0,0,400,1
2,29,38,0,0,700,1
3,21,38,0,0,300,1
4,21,42,0,0,900,1
5,35,42,0,0,900,1
6,27,35,0,0,700,1
7,27,28,0,0,100,1
8,28,39,0,0,300,1
9,18,39,0,0,600,1
10,18,22,0,0,200,1
11,9,22,0,0,300,1
12,9,33,0,0,300,1
13,31,33,0,0,800,1
14,31,41,0,0,1000,1
15,13,41,0,0,900,1
16,13,49,0,0,700,1
17,0,49,0,0,300,1
18,0,46,0,0,800,1
19,44,46,0,0,800,1
20,17,44,0,0,300,1
21,17,45,0,0,700,1
22,15,45,0,0,100,1
23,6,15,0,0,900,1
24,6,24,0,0,200,1
25,24,30,0,0,900,1
26,30,43,0,0,100,1
27,37,43,0,0,400,1
28,4,37,0,0,700,1
29,4,10,0,0,800,1
30,10,36,0,0,600,1
31,36,40,0,0,300,1
32,19,40,0,0,200,1
33,8,19,0,0,1000,1
34,8,20,0,0,800,1
35,20,25,0,0,900,1
36,11,25,0,0,300,1
37,11,12,0,0,600,1
38,2,12,0,0,600,1
39,2,34,0,0,400,1
40,14,34,0,0,300,1
41,14,23,0,0,1000,1
42,7,23,0,0,500,1
43,1,7,0,0,700,1
44,1,32,0,0,400,1
45,32,47,0,0,300,1
46,26,47,0,0,900,1
47,5,26,0,0,800,1
48,5,16,0,0,900,1
49,3,16,0,0,200,1
