0,4,8,0,0,800,1
1,4,12,0,0,900,1
2,14,15,0,0,600,1
3,5,7,0,0,600,1
4,17,19,0,0,300,1
5,3,12,0,0,800,1
6,1,14,0,0,200,1
7,2,19,0,0,700,1
8,16,19,0,0,300,1
9,1,6,0,0,700,1
10,5,12,0,0,300,1
11,10,18,0,0,900,1
12,13,17,0,0,400,1
13,14,16,0,0,900,1
14,1,11,0,0,500,1
15,3,15,0,0,300,1
16,1,8,0,0,800,1
17,6,16,0,0,100,1
18,2,16,0,0,900,1
19,0,10,0,0,900,1
20,3,7,0,0,300,1
21,2,13,0,0,300,1
22,16,18,0,0,900,1
23,0,11,0,0,900,1
24,2,4,0,0,300,1
25,2,14,0,0,800,1
26,10,13,0,0,300,1
27,9,10,0,0,900,1
28,3,8,0,0,300,1
29,8,18,0,0,700,1
30,9,15,0,0,300,1
31,18,19,0,0,100,1
32,8,19,0,0,300,1
33,12,18,0,0,800,1
34,2,9,0,0,300,1
35,11,19,0,0,900,1
36,14,19,0,0,900,1
37,5,8,0,0,400,1
38,3,11,0,0,800,1
39,9,19,0,0,600,1
