0,9,16,0,0,300,1
1,9,15,0,0,200,1
2,9,13,0,0,700,1
3,5,10,0,0,300,1
4,1,18,0,0,700,1
5,7,19,0,0,800,1
6,13,15,0,0,300,1
7,17,18,0,0,800,1
8,9,19,0,0,800,1
9,0,12,0,0,800,1
10,7,14,0,0,800,1
11,8,16,0,0,400,1
12,5,6,0,0,200,1
13,1,7,0,0,900,1
14,4,17,0,0,800,1
15,1,4,0,0,200,1
16,2,3,0,0,900,1
17,2,4,0,0,300,1
18,0,9,0,0,600,1
19,0,13,0,0,200,1
20,11,15,0,0,500,1
21,4,9,0,0,900,1
22,3,16,0,0,700,1
23,9,12,0,0,500,1
24,12,19,0,0,800,1
25,7,12,0,0,100,1
26,15,16,0,0,200,1
27,7,16,0,0,300,1
28,8,13,0,0,900,1
29,0,17,0,0,800,1
30,1,13,0,0,300,1
31,3,10,0,0,200,1
32,4,6,0,0,300,1
33,4,13,0,0,800,1
34,14,18,0,0,300,1
35,11,19,0,0,300,1
36,5,18,0,0,300,1
37,10,13,0,0,400,1
38,3,11,0,0,900,1
39,18,19,0,0,300,1
