0,10,18,0,0,400,1
1,9,19,0,0,300,1
2,1,12,0,0,300,1
3,0,16,0,0,800,1
4,2,3,0,0,100,1
5,1,15,0,0,300,1
6,3,12,0,0,600,1
7,1,3,0,0,700,1
8,9,18,0,0,400,1
9,4,5,0,0,700,1
10,9,10,0,0,900,1
11,2,19,0,0,400,1
12,3,5,0,0,400,1
13,14,17,0,0,200,1
14,8,17,0,0,300,1
15,2,8,0,0,800,1
16,0,4,0,0,200,1
17,7,16,0,0,900,1
18,12,15,0,0,800,1
19,11,16,0,0,200,1
20,3,11,0,0,300,1
21,6,10,0,0,300,1
22,2,17,0,0,900,1
23,5,19,0,0,200,1
24,2,16,0,0,300,1
25,5,10,0,0,800,1
26,11,13,0,0,100,1
27,0,11,0,0,700,1
28,8,12,0,0,700,1
29,2,18,0,0,800,1
