0,13,16,0,0,400,1
1,15,19,0,0,400,1
2,12,16,0,0,200,1
3,3,7,0,0,700,1
4,7,12,0,0,100,1
5,2,7,0,0,700,1
6,4,5,0,0,300,1
7,3,10,0,0,700,1
8,13,14,0,0,800,1
9,0,12,0,0,800,1
10,1,10,0,0,200,1
11,4,6,0,0,300,1
12,2,3,0,0,400,1
13,1,6,0,0,200,1
14,2,17,0,0,300,1
15,4,14,0,0,100,1
16,2,16,0,0,800,1
17,6,17,0,0,800,1
18,5,14,0,0,800,1
19,11,19,0,0,200,1
20,9,15,0,0,300,1
21,8,9,0,0,200,1
22,5,12,0,0,600,1
23,0,2,0,0,400,1
24,8,16,0,0,800,1
25,5,11,0,0,800,1
26,5,7,0,0,800,1
27,2,18,0,0,300,1
28,5,17,0,0,700,1
29,11,13,0,0,1000,1
