0,24,40,0,0,900,1
1,16,37,0,0,800,1
2,9,48,0,0,200,1
3,26,32,0,0,100,1
4,19,33,0,0,300,1
5,10,27,0,0,300,1
6,20,38,0,0,400,1
7,27,40,0,0,800,1
8,19,36,0,0,200,1
9,7,37,0,0,800,1
10,28,31,0,0,500,1
11,15,46,0,0,400,1
12,41,45,0,0,900,1
13,31,44,0,0,300,1
14,23,35,0,0,700,1
15,13,43,0,0,100,1
16,9,38,0,0,700,1
17,33,46,0,0,300,1
18,15,29,0,0,800,1
19,9,45,0,0,200,1
20,44,46,0,0,1000,1
21,9,39,0,0,900,1
22,23,36,0,0,200,1
23,5,27,0,0,900,1
24,0,37,0,0,1000,1
25,11,48,0,0,200,1
26,3,46,0,0,400,1
27,20,30,0,0,800,1
28,23,34,0,0,300,1
29,0,39,0,0,800,1
30,29,41,0,0,700,1
31,8,44,0,0,900,1
32,14,40,0,0,900,1
33,1,28,0,0,1000,1
34,4,27,0,0,800,1
35,3,4,0,0,300,1
36,1,35,0,0,400,1
37,18,33,0,0,900,1
38,25,42,0,0,300,1
39,6,24,0,0,300,1
40,9,15,0,0,300,1
41,1,32,0,0,300,1
42,13,17,0,0,100,1
43,13,36,0,0,900,1
44,41,47,0,0,500,1
45,38,44,0,0,800,1
46,1,44,0,0,800,1
47,19,31,0,0,300,1
48,17,24,0,0,800,1
49,9,34,0,0,1000,1
50,34,45,0,0,300,1
51,16,35,0,0,800,1
52,35,36,0,0,600,1
53,6,26,0,0,800,1
54,22,48,0,0,500,1
55,1,36,0,0,800,1
56,28,30,0,0,400,1
57,3,32,0,0,800,1
58,18,42,0,0,700,1
59,9,14,0,0,900,1
60,6,33,0,0,800,1
61,19,21,0,0,1000,1
62,5,39,0,0,900,1
63,38,49,0,0,800,1
64,31,42,0,0,800,1
65,9,23,0,0,500,1
66,17,31,0,0,200,1
67,1,3,0,0,700,1
68,12,18,0,0,700,1
69,35,45,0,0,400,1
70,4,24,0,0,200,1
71,3,33,0,0,300,1
72,4,35,0,0,900,1
73,28,46,0,0,800,1
74,18,36,0,0,300,1
75,11,15,0,0,400,1
76,5,17,0,0,200,1
77,6,17,0,0,300,1
78,3,40,0,0,800,1
79,31,32,0,0,300,1
80,5,41,0,0,300,1
81,5,30,0,0,600,1
82,17,30,0,0,1000,1
83,12,49,0,0,200,1
84,5,47,0,0,200,1
85,26,31,0,0,900,1
86,0,22,0,0,200,1
87,8,32,0,0,300,1
88,25,39,0,0,900,1
89,33,41,0,0,800,1
90,34,43,0,0,1000,1
91,14,30,0,0,200,1
92,15,48,0,0,300,1
93,20,37,0,0,400,1
94,2,32,0,0,900,1
95,22,46,0,0,300,1
96,32,49,0,0,300,1
97,25,41,0,0,100,1
98,17,40,0,0,600,1
99,17,20,0,0,600,1
