0,19,30,0,0,300,1
1,32,47,0,0,400,1
2,2,20,0,0,300,1
3,5,21,0,0,700,1
4,17,35,0,0,400,1
5,36,43,0,0,900,1
6,10,42,0,0,400,1
7,25,36,0,0,300,1
8,2,26,0,0,900,1
9,20,43,0,0,800,1
10,29,44,0,0,300,1
11,27,39,0,0,800,1
12,3,14,0,0,900,1
13,36,44,0,0,700,1
14,17,27,0,0,400,1
15,2,32,0,0,300,1
16,17,20,0,0,600,1
17,0,44,0,0,400,1
18,31,42,0,0,100,1
19,8,23,0,0,800,1
20,19,24,0,0,200,1
21,2,17,0,0,500,1
22,7,27,0,0,500,1
23,19,48,0,0,300,1
24,25,42,0,0,700,1
25,15,37,0,0,800,1
26,37,46,0,0,700,1
27,11,36,0,0,700,1
28,23,42,0,0,600,1
29,15,46,0,0,700,1
30,42,43,0,0,1000,1
31,5,40,0,0,500,1
32,44,46,0,0,800,1
33,15,44,0,0,700,1
34,34,42,0,0,900,1
35,6,42,0,0,700,1
36,32,39,0,0,200,1
37,0,35,0,0,100,1
38,3,36,0,0,800,1
39,6,17,0,0,300,1
40,30,44,0,0,700,1
41,17,37,0,0,1000,1
42,26,43,0,0,800,1
43,0,13,0,0,100,1
44,14,44,0,0,400,1
45,13,26,0,0,200,1
46,13,42,0,0,300,1
47,11,32,0,0,400,1
48,27,32,0,0,900,1
49,6,43,0,0,400,1
50,26,35,0,0,200,1
51,12,30,0,0,800,1
52,24,34,0,0,400,1
53,19,23,0,0,300,1
54,33,47,0,0,800,1
55,26,27,0,0,900,1
56,14,33,0,0,200,1
57,29,46,0,0,500,1
58,9,20,0,0,300,1
59,2,45,0,0,300,1
60,12,47,0,0,400,1
61,1,23,0,0,400,1
62,16,40,0,0,700,1
63,38,49,0,0,800,1
64,13,40,0,0,300,1
65,6,30,0,0,700,1
66,10,23,0,0,1000,1
67,8,46,0,0,800,1
68,13,37,0,0,400,1
69,3,22,0,0,700,1
70,14,17,0,0,900,1
71,4,25,0,0,800,1
72,6,25,0,0,800,1
73,16,25,0,0,500,1
74,31,39,0,0,500,1
75,1,41,0,0,200,1
76,8,39,0,0,800,1
77,1,21,0,0,800,1
78,29,39,0,0,700,1
79,5,26,0,0,100,1
80,3,45,0,0,300,1
81,20,37,0,0,800,1
82,17,45,0,0,600,1
83,0,9,0,0,700,1
84,30,48,0,0,300,1
85,22,25,0,0,800,1
86,28,34,0,0,700,1
87,5,44,0,0,900,1
88,33,45,0,0,1000,1
89,4,35,0,0,300,1
90,18,26,0,0,700,1
91,13,35,0,0,200,1
92,26,38,0,0,900,1
93,14,19,0,0,400,1
94,10,18,0,0,200,1
95,6,15,0,0,1000,1
96,27,30,0,0,200,1
97,11,18,0,0,900,1
98,21,44,0,0,800,1
99,7,26,0,0,200,1
