0,28,29,0,0,200,1
1,38,46,0,0,900,1
2,8,20,0,0,900,1
3,30,33,0,0,300,1
4,17,29,0,0,700,1
5,5,13,0,0,800,1
6,9,23,0,0,300,1
7,4,20,0,0,300,1
8,17,19,0,0,700,1
9,4,30,0,0,700,1
10,3,18,0,0,600,1
11,0,30,0,0,700,1
12,16,42,0,0,800,1
13,10,42,0,0,900,1
14,9,43,0,0,200,1
15,12,44,0,0,800,1
16,1,24,0,0,800,1
17,3,33,0,0,700,1
18,3,4,0,0,400,1
19,30,39,0,0,100,1
20,16,47,0,0,300,1
21,13,42,0,0,800,1
22,25,39,0,0,900,1
23,36,48,0,0,900,1
24,13,16,0,0,800,1
25,17,39,0,0,800,1
26,24,34,0,0,400,1
27,15,28,0,0,800,1
28,2,30,0,0,300,1
29,28,46,0,0,300,1
30,10,11,0,0,300,1
31,0,2,0,0,800,1
32,24,43,0,0,200,1
33,31,48,0,0,800,1
34,30,40,0,0,1000,1
35,29,41,0,0,400,1
36,18,20,0,0,400,1
37,20,43,0,0,800,1
38,35,44,0,0,900,1
39,15,49,0,0,800,1
40,39,45,0,0,300,1
41,26,29,0,0,800,1
42,1,34,0,0,200,1
43,15,30,0,0,200,1
44,15,39,0,0,800,1
45,37,43,0,0,300,1
46,3,24,0,0,900,1
47,5,8,0,0,200,1
48,16,39,0,0,600,1
49,17,28,0,0,100,1
50,0,44,0,0,300,1
51,2,5,0,0,300,1
52,19,23,0,0,900,1
53,3,30,0,0,300,1
54,9,11,0,0,700,1
55,7,44,0,0,900,1
56,33,39,0,0,300,1
57,23,26,0,0,300,1
58,23,37,0,0,600,1
59,22,43,0,0,800,1
60,10,48,0,0,200,1
61,8,27,0,0,600,1
62,4,38,0,0,800,1
63,10,16,0,0,100,1
64,18,28,0,0,300,1
65,7,49,0,0,200,1
66,6,20,0,0,900,1
67,14,45,0,0,200,1
68,1,40,0,0,700,1
69,7,26,0,0,800,1
70,40,48,0,0,700,1
71,21,41,0,0,800,1
72,7,45,0,0,300,1
73,39,48,0,0,200,1
74,12,26,0,0,300,1
75,5,45,0,0,800,1
76,32,36,0,0,100,1
77,5,32,0,0,200,1
78,14,34,0,0,700,1
79,18,24,0,0,200,1
80,2,48,0,0,900,1
81,1,16,0,0,900,1
82,25,37,0,0,800,1
83,24,35,0,0,700,1
84,11,17,0,0,1000,1
85,4,25,0,0,400,1
86,35,36,0,0,900,1
87,43,45,0,0,900,1
88,19,20,0,0,100,1
89,30,47,0,0,700,1
90,11,18,0,0,900,1
91,16,46,0,0,200,1
92,3,49,0,0,300,1
93,0,13,0,0,200,1
94,8,33,0,0,800,1
95,0,41,0,0,300,1
96,2,6,0,0,700,1
97,18,39,0,0,800,1
98,3,37,0,0,900,1
99,0,12,0,0,800,1
